,Load name,Channel,Value (%),Level,Frequency (Hz),Voltage (V)
64,"RGB LED strip, 3 channels, Blue wire",3,2.33,1526,991,0.16863242625324257
65,"RGB LED strip, 3 channels, Blue wire",3,2.36,1546,991,0.16837001824518588
66,"RGB LED strip, 3 channels, Blue wire",3,2.39,1566,991,0.16810025001251244
67,"RGB LED strip, 3 channels, Blue wire",3,2.42,1585,991,0.16845410081118078
68,"RGB LED strip, 3 channels, Blue wire",3,2.45,1605,991,0.1682733752958753
69,"RGB LED strip, 3 channels, Blue wire",3,2.48,1625,991,0.16813745114780015
70,"RGB LED strip, 3 channels, Blue wire",3,2.51,1644,991,0.16867562757164195
71,"RGB LED strip, 3 channels, Blue wire",3,2.54,1664,991,0.1684230598638862
72,"RGB LED strip, 3 channels, Blue wire",3,2.57,1684,991,0.16827289528122696
73,"RGB LED strip, 3 channels, Blue wire",3,2.6,1703,991,0.16780520100833074
74,"RGB LED strip, 3 channels, Blue wire",3,2.63,1723,991,0.16800168700460685
75,"RGB LED strip, 3 channels, Blue wire",3,2.66,1743,991,0.16839209891903353
76,"RGB LED strip, 3 channels, Blue wire",3,2.69,1762,991,0.16810425013458546
77,"RGB LED strip, 3 channels, Blue wire",3,2.72,1782,991,0.16923428462050305
78,"RGB LED strip, 3 channels, Blue wire",3,2.75,1802,991,0.16733766674031628
79,"RGB LED strip, 3 channels, Blue wire",3,2.78,1821,991,0.1688604332114629
80,"RGB LED strip, 3 channels, Blue wire",3,2.81,1841,991,0.16806264886501573
81,"RGB LED strip, 3 channels, Blue wire",3,2.84,1861,991,0.16806672898953048
82,"RGB LED strip, 3 channels, Blue wire",3,2.87,1880,991,0.16813097095003937
83,"RGB LED strip, 3 channels, Blue wire",3,2.9,1900,991,0.16810073002715895
84,"RGB LED strip, 3 channels, Blue wire",3,2.93,1920,991,0.16832657691946104
85,"RGB LED strip, 3 channels, Blue wire",3,2.96,1939,991,0.1682040131791118
86,"RGB LED strip, 3 channels, Blue wire",3,2.99,1959,991,0.1681712121781044
87,"RGB LED strip, 3 channels, Blue wire",3,3.0,1966,991,0.16795048544205857
88,"RGB LED strip, 3 channels, Blue wire",3,3.05,1998,991,0.16813785116000665
89,"RGB LED strip, 3 channels, Blue wire",3,3.1,2031,991,0.1681903327616198
90,"RGB LED strip, 3 channels, Blue wire",3,3.15,2064,991,0.16836569811334415
91,"RGB LED strip, 3 channels, Blue wire",3,3.2,2097,991,0.16805752870876153
92,"RGB LED strip, 3 channels, Blue wire",3,3.25,2129,991,0.16803760810083324
93,"RGB LED strip, 3 channels, Blue wire",3,3.3,2162,991,0.1685839447737057
94,"RGB LED strip, 3 channels, Blue wire",3,3.35,2195,991,0.1681405712430176
95,"RGB LED strip, 3 channels, Blue wire",3,3.4,2228,991,0.16682373105624457
96,"RGB LED strip, 3 channels, Blue wire",3,3.45,2260,991,0.16838425867976817
97,"RGB LED strip, 3 channels, Blue wire",3,3.5,2293,991,0.1679789663112258
98,"RGB LED strip, 3 channels, Blue wire",3,3.55,2326,991,0.1682068132645639
99,"RGB LED strip, 3 channels, Blue wire",3,3.6,2359,991,0.16831873668019712
100,"RGB LED strip, 3 channels, Blue wire",3,3.65,2391,991,0.16821313345744024
101,"RGB LED strip, 3 channels, Blue wire",3,3.7,2424,991,0.16787976328378976
102,"RGB LED strip, 3 channels, Blue wire",3,3.75,2457,991,0.16705981826105498
103,"RGB LED strip, 3 channels, Blue wire",3,3.8,2490,991,0.16785960266853653
104,"RGB LED strip, 3 channels, Blue wire",3,3.85,2523,991,0.1676698368773442
105,"RGB LED strip, 3 channels, Blue wire",3,3.9,2555,991,0.16733214657185494
106,"RGB LED strip, 3 channels, Blue wire",3,3.95,2588,991,0.16762471550034974
107,"RGB LED strip, 3 channels, Blue wire",3,4.0,2621,991,0.16811961060334987
108,"RGB LED strip, 3 channels, Blue wire",3,4.05,2654,991,0.16810553017364907
109,"RGB LED strip, 3 channels, Blue wire",3,4.1,2686,991,0.16750103172582181
110,"RGB LED strip, 3 channels, Blue wire",3,4.15,2719,991,0.16852106285469848
111,"RGB LED strip, 3 channels, Blue wire",3,4.2,2752,991,0.1673748678756062
112,"RGB LED strip, 3 channels, Blue wire",3,4.25,2785,991,0.1675532733201073
113,"RGB LED strip, 3 channels, Blue wire",3,4.3,2817,991,0.1674266294552441
114,"RGB LED strip, 3 channels, Blue wire",3,4.35,2850,991,0.1674411098971514
115,"RGB LED strip, 3 channels, Blue wire",3,4.4,2883,991,0.16745807041474517
116,"RGB LED strip, 3 channels, Blue wire",3,4.45,2916,991,0.16795448556413395
117,"RGB LED strip, 3 channels, Blue wire",3,4.5,2949,991,0.16755503337381963
118,"RGB LED strip, 3 channels, Blue wire",3,4.55,2981,991,0.16739078836146054
119,"RGB LED strip, 3 channels, Blue wire",3,4.6,3014,991,0.16769415761955567
120,"RGB LED strip, 3 channels, Blue wire",3,4.65,3047,991,0.16762447549302398
121,"RGB LED strip, 3 channels, Blue wire",3,4.7,3080,991,0.16748143112765768
122,"RGB LED strip, 3 channels, Blue wire",3,4.75,3112,991,0.16774311911374126
123,"RGB LED strip, 3 channels, Blue wire",3,4.8,3145,991,0.16765511642811295
124,"RGB LED strip, 3 channels, Blue wire",3,4.85,3178,991,0.16730582576860664
125,"RGB LED strip, 3 channels, Blue wire",3,4.9,3211,991,0.16740838889858586
126,"RGB LED strip, 3 channels, Blue wire",3,4.95,3243,991,0.16765759650379902
127,"RGB LED strip, 3 channels, Blue wire",3,5.0,3276,991,0.1670790988494514
128,"RGB LED strip, 3 channels, Blue wire",3,5.05,3309,991,0.1673291864815204
129,"RGB LED strip, 3 channels, Blue wire",3,5.1,3342,991,0.1678649628321176
130,"RGB LED strip, 3 channels, Blue wire",3,5.15,3375,991,0.16712094012634487
131,"RGB LED strip, 3 channels, Blue wire",3,5.2,3407,991,0.16734942709921508
132,"RGB LED strip, 3 channels, Blue wire",3,5.25,3440,991,0.16736374753623975
133,"RGB LED strip, 3 channels, Blue wire",3,5.3,3473,991,0.16767967717764648
134,"RGB LED strip, 3 channels, Blue wire",3,5.35,3506,991,0.16725670426953795
135,"RGB LED strip, 3 channels, Blue wire",3,5.4,3538,991,0.1671471809271515
136,"RGB LED strip, 3 channels, Blue wire",3,5.45,3571,991,0.1667194878749949
137,"RGB LED strip, 3 channels, Blue wire",3,5.5,3604,991,0.16693261437909918
138,"RGB LED strip, 3 channels, Blue wire",3,5.55,3637,991,0.1666723664369631
139,"RGB LED strip, 3 channels, Blue wire",3,5.6,3669,991,0.16669036698629744
140,"RGB LED strip, 3 channels, Blue wire",3,5.65,3702,991,0.166712287655263
141,"RGB LED strip, 3 channels, Blue wire",3,5.7,3735,991,0.16703901762626927
142,"RGB LED strip, 3 channels, Blue wire",3,5.75,3768,991,0.16705317805841133
143,"RGB LED strip, 3 channels, Blue wire",3,5.8,3800,991,0.1670070966521183
144,"RGB LED strip, 3 channels, Blue wire",3,5.85,3833,991,0.16775223939207135
145,"RGB LED strip, 3 channels, Blue wire",3,5.9,3866,991,0.16784248214606007
146,"RGB LED strip, 3 channels, Blue wire",3,5.95,3899,991,0.16701229681081411
147,"RGB LED strip, 3 channels, Blue wire",3,6.0,3932,991,0.16723494360545596
148,"RGB LED strip, 3 channels, Blue wire",3,6.1,3997,991,0.16732278628620129
149,"RGB LED strip, 3 channels, Blue wire",3,6.2,4063,991,0.16724750398876884
150,"RGB LED strip, 3 channels, Blue wire",3,6.3,4128,991,0.16672492804101574
151,"RGB LED strip, 3 channels, Blue wire",3,6.4,4194,991,0.16705101799249136
152,"RGB LED strip, 3 channels, Blue wire",3,6.5,4259,991,0.16689749330728987
153,"RGB LED strip, 3 channels, Blue wire",3,6.6,4325,991,0.16681637083162784
154,"RGB LED strip, 3 channels, Blue wire",3,6.7,4390,991,0.16716622150822397
155,"RGB LED strip, 3 channels, Blue wire",3,6.8,4456,991,0.16715822126407526
156,"RGB LED strip, 3 channels, Blue wire",3,6.9,4521,991,0.16712926038025963
157,"RGB LED strip, 3 channels, Blue wire",3,7.0,4587,991,0.16678965001617307
158,"RGB LED strip, 3 channels, Blue wire",3,7.1,4652,991,0.16643187909787227
159,"RGB LED strip, 3 channels, Blue wire",3,7.2,4718,991,0.1668405315689551
160,"RGB LED strip, 3 channels, Blue wire",3,7.3,4783,991,0.1683536177446806
161,"RGB LED strip, 3 channels, Blue wire",3,7.4,4849,991,0.1675403129245872
162,"RGB LED strip, 3 channels, Blue wire",3,7.5,4915,991,0.16750807194067133
163,"RGB LED strip, 3 channels, Blue wire",3,7.6,4980,991,0.16668300676168032
164,"RGB LED strip, 3 channels, Blue wire",3,7.7,5046,991,0.16773927899655056
165,"RGB LED strip, 3 channels, Blue wire",3,7.8,5111,991,0.1669921361955615
166,"RGB LED strip, 3 channels, Blue wire",3,7.9,5177,991,0.16639611800652987
167,"RGB LED strip, 3 channels, Blue wire",3,8.0,5242,991,0.16707269865413102
168,"RGB LED strip, 3 channels, Blue wire",3,8.1,5308,991,0.16733894677938
169,"RGB LED strip, 3 channels, Blue wire",3,8.2,5373,991,0.16676140915433185
170,"RGB LED strip, 3 channels, Blue wire",3,8.3,5439,991,0.16725566423779972
171,"RGB LED strip, 3 channels, Blue wire",3,8.4,5504,991,0.16709509933774708
172,"RGB LED strip, 3 channels, Blue wire",3,8.5,5570,991,0.1673260663863027
173,"RGB LED strip, 3 channels, Blue wire",3,8.6,5635,991,0.16713094043152948
174,"RGB LED strip, 3 channels, Blue wire",3,8.7,5701,991,0.16746615066133533
175,"RGB LED strip, 3 channels, Blue wire",3,8.8,5766,991,0.16720518269722398
176,"RGB LED strip, 3 channels, Blue wire",3,8.9,5832,991,0.16652972208380212
177,"RGB LED strip, 3 channels, Blue wire",3,9.0,5898,991,0.16744791010467708
178,"RGB LED strip, 3 channels, Blue wire",3,9.1,5963,991,0.16746895074678556
179,"RGB LED strip, 3 channels, Blue wire",3,9.2,6029,991,0.1673647875679792
180,"RGB LED strip, 3 channels, Blue wire",3,9.3,6094,991,0.16670892755272013
181,"RGB LED strip, 3 channels, Blue wire",3,9.4,6160,991,0.1673830281246366
182,"RGB LED strip, 3 channels, Blue wire",3,9.5,6225,991,0.1667610891445657
183,"RGB LED strip, 3 channels, Blue wire",3,9.6,6291,991,0.1666925270522165
184,"RGB LED strip, 3 channels, Blue wire",3,9.7,6356,991,0.1671555811835062
185,"RGB LED strip, 3 channels, Blue wire",3,9.8,6422,991,0.16708461901791163
186,"RGB LED strip, 3 channels, Blue wire",3,9.9,6487,991,0.16689213314371004
187,"RGB LED strip, 3 channels, Blue wire",3,10.0,6553,991,0.1668981333268219
188,"RGB LED strip, 3 channels, Blue wire",3,10.1,6618,991,0.16660612441541722
189,"RGB LED strip, 3 channels, Blue wire",3,10.2,6684,991,0.16685093188634842
190,"RGB LED strip, 3 channels, Blue wire",3,10.3,6750,991,0.16707109860530414
191,"RGB LED strip, 3 channels, Blue wire",3,10.4,6815,991,0.1666788466347229
192,"RGB LED strip, 3 channels, Blue wire",3,10.5,6881,991,0.16742454939176457
193,"RGB LED strip, 3 channels, Blue wire",3,10.6,6946,991,0.16692421412274464
194,"RGB LED strip, 3 channels, Blue wire",3,10.7,7012,991,0.1668886930387276
195,"RGB LED strip, 3 channels, Blue wire",3,10.8,7077,991,0.1668584521158473
196,"RGB LED strip, 3 channels, Blue wire",3,10.9,7143,991,0.16706245834162345
197,"RGB LED strip, 3 channels, Blue wire",3,11.0,7208,991,0.16701693695242073
198,"RGB LED strip, 3 channels, Blue wire",3,11.1,7274,991,0.1663485165538498
199,"RGB LED strip, 3 channels, Blue wire",3,11.2,7339,991,0.16683349135410575
200,"RGB LED strip, 3 channels, Blue wire",3,11.3,7405,991,0.16686029217200085
201,"RGB LED strip, 3 channels, Blue wire",3,11.4,7470,991,0.16644387946409447
202,"RGB LED strip, 3 channels, Blue wire",3,11.5,7536,991,0.16689997338297602
203,"RGB LED strip, 3 channels, Blue wire",3,11.6,7601,991,0.16692133403485143
204,"RGB LED strip, 3 channels, Blue wire",3,11.7,7667,991,0.16665476589983777
205,"RGB LED strip, 3 channels, Blue wire",3,11.8,7733,991,0.16707501872493555
206,"RGB LED strip, 3 channels, Blue wire",3,11.9,7798,991,0.1670765387713237
207,"RGB LED strip, 3 channels, Blue wire",3,12.0,7864,991,0.16658132365855763
208,"RGB LED strip, 3 channels, Blue wire",3,12.2,7995,991,0.1669110137199
209,"RGB LED strip, 3 channels, Blue wire",3,12.4,8126,991,0.16695189496749652
210,"RGB LED strip, 3 channels, Blue wire",3,12.6,8257,991,0.16716262139835664
211,"RGB LED strip, 3 channels, Blue wire",3,12.8,8388,991,0.16692173404705798
212,"RGB LED strip, 3 channels, Blue wire",3,13.0,8519,991,0.16681949092684703
213,"RGB LED strip, 3 channels, Blue wire",3,13.2,8650,991,0.16689053309488122
214,"RGB LED strip, 3 channels, Blue wire",3,13.4,8781,991,0.16714038071962517
215,"RGB LED strip, 3 channels, Blue wire",3,13.6,8912,991,0.16632923596545246
216,"RGB LED strip, 3 channels, Blue wire",3,13.8,9043,991,0.16714374082216832
217,"RGB LED strip, 3 channels, Blue wire",3,14.0,9174,991,0.1667340483193452
218,"RGB LED strip, 3 channels, Blue wire",3,14.2,9305,991,0.16757303392315476
219,"RGB LED strip, 3 channels, Blue wire",3,14.4,9436,991,0.167338946779381
220,"RGB LED strip, 3 channels, Blue wire",3,14.6,9567,991,0.1682900158037044
221,"RGB LED strip, 3 channels, Blue wire",3,14.8,9699,991,0.1681212906546217
222,"RGB LED strip, 3 channels, Blue wire",3,15.0,9830,991,0.16868042771813183
223,"RGB LED strip, 3 channels, Blue wire",3,15.2,9961,991,0.16912588131229622
224,"RGB LED strip, 3 channels, Blue wire",3,15.4,10092,991,0.1692785259706414
225,"RGB LED strip, 3 channels, Blue wire",3,15.6,10223,991,0.17049072296395806
226,"RGB LED strip, 3 channels, Blue wire",3,15.8,10354,991,0.17153627487166978
227,"RGB LED strip, 3 channels, Blue wire",3,16.0,10485,991,0.17338073116000793
228,"RGB LED strip, 3 channels, Blue wire",3,16.2,10616,991,0.17539615266579192
229,"RGB LED strip, 3 channels, Blue wire",3,16.4,10747,991,0.17841936492690755
230,"RGB LED strip, 3 channels, Blue wire",3,16.6,10878,991,0.18116800880886316
231,"RGB LED strip, 3 channels, Blue wire",3,16.8,11009,991,0.18535773666921035
232,"RGB LED strip, 3 channels, Blue wire",3,17.0,11140,991,0.1898325932309945
233,"RGB LED strip, 3 channels, Blue wire",3,17.2,11271,991,0.19476842386059134
234,"RGB LED strip, 3 channels, Blue wire",3,17.4,11402,991,0.19997362271065525
235,"RGB LED strip, 3 channels, Blue wire",3,17.6,11533,991,0.2064436601605279
236,"RGB LED strip, 3 channels, Blue wire",3,17.8,11665,991,0.21279633402874948
237,"RGB LED strip, 3 channels, Blue wire",3,18.0,11796,991,0.2182473003790411
238,"RGB LED strip, 3 channels, Blue wire",3,18.2,11927,991,0.22360914400952114
239,"RGB LED strip, 3 channels, Blue wire",3,18.4,12058,991,0.22840129025421965
240,"RGB LED strip, 3 channels, Blue wire",3,18.6,12189,991,0.23316919575914738
241,"RGB LED strip, 3 channels, Blue wire",3,18.8,12320,991,0.2371534773497718
242,"RGB LED strip, 3 channels, Blue wire",3,19.0,12451,991,0.24145032847926481
243,"RGB LED strip, 3 channels, Blue wire",3,19.2,12582,991,0.24553741320718883
244,"RGB LED strip, 3 channels, Blue wire",3,19.4,12713,991,0.24986066514237004
245,"RGB LED strip, 3 channels, Blue wire",3,19.6,12844,991,0.25492529970275124
246,"RGB LED strip, 3 channels, Blue wire",3,19.8,12975,991,0.2605769121762774
247,"RGB LED strip, 3 channels, Blue wire",3,20.0,13106,991,0.2654537810064994
248,"RGB LED strip, 3 channels, Blue wire",3,20.2,13237,991,0.2717111719669185
249,"RGB LED strip, 3 channels, Blue wire",3,20.4,13368,991,0.2766662831849141
250,"RGB LED strip, 3 channels, Blue wire",3,20.6,13500,991,0.2831133599340807
251,"RGB LED strip, 3 channels, Blue wire",3,20.8,13631,991,0.2897213215930698
252,"RGB LED strip, 3 channels, Blue wire",3,21.0,13762,991,0.29598015259743077
253,"RGB LED strip, 3 channels, Blue wire",3,21.2,13893,991,0.30164008532487097
254,"RGB LED strip, 3 channels, Blue wire",3,21.4,14024,991,0.3092476774901583
255,"RGB LED strip, 3 channels, Blue wire",3,21.6,14155,991,0.31714695855708575
256,"RGB LED strip, 3 channels, Blue wire",3,21.8,14286,991,0.32514824273690157
257,"RGB LED strip, 3 channels, Blue wire",3,22.0,14417,991,0.333692583489487
258,"RGB LED strip, 3 channels, Blue wire",3,22.2,14548,991,0.339907893165686
259,"RGB LED strip, 3 channels, Blue wire",3,22.4,14679,991,0.35042997427411865
260,"RGB LED strip, 3 channels, Blue wire",3,22.6,14810,991,0.3568488101614422
261,"RGB LED strip, 3 channels, Blue wire",3,22.8,14941,991,0.3670074401782296
262,"RGB LED strip, 3 channels, Blue wire",3,23.0,15072,991,0.3771811106540115
263,"RGB LED strip, 3 channels, Blue wire",3,23.2,15203,991,0.38706101216468264
264,"RGB LED strip, 3 channels, Blue wire",3,23.4,15334,991,0.3945004391979757
265,"RGB LED strip, 3 channels, Blue wire",3,23.6,15466,991,0.4051269234925427
266,"RGB LED strip, 3 channels, Blue wire",3,23.8,15597,991,0.41433576452406434
267,"RGB LED strip, 3 channels, Blue wire",3,24.0,15728,991,0.4273685622534885
268,"RGB LED strip, 3 channels, Blue wire",3,24.5,16055,991,0.451441216892602
269,"RGB LED strip, 3 channels, Blue wire",3,25.0,16383,991,0.4761229301187191
270,"RGB LED strip, 3 channels, Blue wire",3,25.5,16711,991,0.49599697662648606
271,"RGB LED strip, 3 channels, Blue wire",3,26.0,17038,991,0.520497884334849
272,"RGB LED strip, 3 channels, Blue wire",3,26.5,17366,991,0.540482494216744
273,"RGB LED strip, 3 channels, Blue wire",3,27.0,17694,991,0.5581221525363954
274,"RGB LED strip, 3 channels, Blue wire",3,27.5,18021,991,0.581483745475631
275,"RGB LED strip, 3 channels, Blue wire",3,28.0,18349,991,0.5991848456703434
276,"RGB LED strip, 3 channels, Blue wire",3,28.5,18677,991,0.6190849729740351
277,"RGB LED strip, 3 channels, Blue wire",3,29.0,19004,991,0.6401409755522353
278,"RGB LED strip, 3 channels, Blue wire",3,29.5,19332,991,0.6599999015985595
279,"RGB LED strip, 3 channels, Blue wire",3,30.0,19660,991,0.6833591744669975
280,"RGB LED strip, 3 channels, Blue wire",3,30.5,19987,991,0.7028280886111088
281,"RGB LED strip, 3 channels, Blue wire",3,31.0,20315,991,0.7301902036365884
282,"RGB LED strip, 3 channels, Blue wire",3,31.5,20643,991,0.7479554657893651
283,"RGB LED strip, 3 channels, Blue wire",3,32.0,20970,991,0.7723082089761041
284,"RGB LED strip, 3 channels, Blue wire",3,32.5,21298,991,0.794095273864555
285,"RGB LED strip, 3 channels, Blue wire",3,33.0,21626,991,0.820101027497176
286,"RGB LED strip, 3 channels, Blue wire",3,33.5,21953,991,0.8444931318851308
287,"RGB LED strip, 3 channels, Blue wire",3,34.0,22281,991,0.8683173789434442
288,"RGB LED strip, 3 channels, Blue wire",3,34.5,22609,991,0.8919513001934912
289,"RGB LED strip, 3 channels, Blue wire",3,35.0,22936,991,0.919126769522999
290,"RGB LED strip, 3 channels, Blue wire",3,35.5,23264,991,0.9387376880007399
291,"RGB LED strip, 3 channels, Blue wire",3,36.0,23592,991,0.9681369051936499
292,"RGB LED strip, 3 channels, Blue wire",3,36.5,23919,991,0.995138769225132
293,"RGB LED strip, 3 channels, Blue wire",3,37.0,24247,991,1.0177753800396665
294,"RGB LED strip, 3 channels, Blue wire",3,37.5,24575,991,1.0505851013128966
295,"RGB LED strip, 3 channels, Blue wire",3,38.0,24902,991,1.0726270539799097
296,"RGB LED strip, 3 channels, Blue wire",3,38.5,25230,991,1.1071783484017517
297,"RGB LED strip, 3 channels, Blue wire",3,39.0,25558,991,1.1310809978527205
298,"RGB LED strip, 3 channels, Blue wire",3,39.5,25885,991,1.1643537732572389
299,"RGB LED strip, 3 channels, Blue wire",3,40.0,26213,991,1.1897019868233314
300,"RGB LED strip, 3 channels, Blue wire",3,40.5,26541,991,1.2236441426557219
301,"RGB LED strip, 3 channels, Blue wire",3,41.0,26868,991,1.2575684579436504
302,"RGB LED strip, 3 channels, Blue wire",3,41.5,27196,991,1.284967054082454
303,"RGB LED strip, 3 channels, Blue wire",3,42.0,27524,991,1.3210936765794645
304,"RGB LED strip, 3 channels, Blue wire",3,42.5,27851,991,1.3440397368376729
305,"RGB LED strip, 3 channels, Blue wire",3,43.0,28179,991,1.3824168280135518
306,"RGB LED strip, 3 channels, Blue wire",3,43.5,28507,991,1.4052976862819295
307,"RGB LED strip, 3 channels, Blue wire",3,44.0,28834,991,1.4438026213592952
308,"RGB LED strip, 3 channels, Blue wire",3,44.5,29162,991,1.469502525658124
309,"RGB LED strip, 3 channels, Blue wire",3,45.0,29490,991,1.5023858491775304
310,"RGB LED strip, 3 channels, Blue wire",3,45.5,29817,991,1.5349698835633372
311,"RGB LED strip, 3 channels, Blue wire",3,46.0,30145,991,1.5682050578203577
312,"RGB LED strip, 3 channels, Blue wire",3,46.5,30473,991,1.5926650842811263
313,"RGB LED strip, 3 channels, Blue wire",3,47.0,30800,991,1.6299590224018055
314,"RGB LED strip, 3 channels, Blue wire",3,47.5,31128,991,1.6604260321811366
315,"RGB LED strip, 3 channels, Blue wire",3,48.0,31456,991,1.6873895750431724
316,"RGB LED strip, 3 channels, Blue wire",3,49.0,32111,991,1.7489569739310917
317,"RGB LED strip, 3 channels, Blue wire",3,50.0,32767,991,1.812424830816373
318,"RGB LED strip, 3 channels, Blue wire",3,51.0,33422,991,1.8637526372167235
319,"RGB LED strip, 3 channels, Blue wire",3,52.0,34077,991,1.9268104815894138
320,"RGB LED strip, 3 channels, Blue wire",3,53.0,34733,991,1.9832982854603478
321,"RGB LED strip, 3 channels, Blue wire",3,54.0,35388,991,2.046615097736136
322,"RGB LED strip, 3 channels, Blue wire",3,55.0,36043,991,2.1081822566166952
323,"RGB LED strip, 3 channels, Blue wire",3,56.0,36699,991,2.1697950968913777
324,"RGB LED strip, 3 channels, Blue wire",3,57.0,37354,991,2.231669385144821
